time,V_C,I_L,V_IN
0.0047045,115.7754436,0.099691136,66.39228329
0.004705,115.4988282,-0.402202543,63.74819512
0.0047055,114.2997198,-0.894883531,60.61185673
0.004706,112.1878112,-1.381334134,60.51015252
0.0047065,109.1974382,-1.84003334,61.47479968
0.004707,105.4088016,-2.239159312,61.89793287
0.0047075,100.9271516,-2.586703275,60.37781445
0.004708,95.83331486,-2.907912272,56.23535208
0.0047085,90.18148484,-3.20340644,53.30880488
0.004709,84.00955266,-3.464432585,48.98827221
0.0047095,77.38913988,-3.688069988,43.55437433
0.00471,70.40005544,-3.84326465,39.29931517
0.0047105,63.14567021,-3.984202708,31.23425029
0.004711,55.62996969,-4.139755762,20.05115475
0.0047115,47.75265825,-4.366788653,9.685457754
0.004712,39.44840542,-4.601966281,1.566556111
0.0047125,30.72292349,-4.829795372,-4.447883837
0.004713,21.59277249,-5.023927358,-8.630800056
0.0047135,12.02035757,-5.291099001,-7.249640037
0.004714,2.207791224,-5.239360437,-5.36147776
0.0047145,-7.226117417,-4.952052955,-4.721889715
0.004715,-16.16369383,-4.690593492,-5.835154289
0.0047155,-24.56068791,-4.371364867,-6.574340239
0.004716,-32.320945,-3.999338796,-5.206392547
0.0047165,-39.31372453,-3.542175805,-2.015489187
0.004717,-45.40358529,-3.020796211,-1.858557683
0.0047175,-50.49489471,-2.466136127,-2.719418396
0.004718,-54.52949028,-1.89306685,-2.335177422
0.0047185,-57.48532427,-1.301206989,-0.559230381
0.004719,-59.33101846,-0.690429611,1.566336657
0.0047195,-60.02351847,-0.056013106,4.075165985
0.00472,-59.53323952,0.590007134,5.649219089
0.0047205,-57.84969368,1.227619329,10.31008643
0.004721,-54.9735524,1.873906352,16.36440976
0.0047215,-50.90463192,2.521013326,18.63968932
0.004722,-45.67215982,3.125613137,17.06252813
0.0047225,-39.39058041,3.649942374,13.29073433
0.004723,-32.242405,4.047167321,10.16530012
0.0047235,-24.48004155,4.298110433,4.937245358
0.004724,-16.40269003,4.395868882,-0.663358682
0.0047245,-8.257236777,4.374249989,-4.743938988
0.004725,-0.255995356,4.260496813,-8.003951669
0.0047255,7.419203549,4.012045691,-10.83730712
0.004726,14.53631284,3.658795815,-14.96690181
0.0047265,20.89995167,3.202323342,-18.07452128
0.004727,26.35417635,2.677952441,-21.79555271
0.0047275,30.77474602,2.088433965,-25.72944117
0.004728,34.0434843,1.435082072,-28.5975701
0.0047285,36.07305222,0.74801157,-30.57413822
0.004729,36.817152,0.050816606,-32.41623879
0.0047295,36.27180901,-0.636329972,-35.52543833
0.00473,34.46482084,-1.305978984,-39.00333425
0.0047305,31.40406467,-1.988582596,-42.67151529
0.004731,27.07931602,-2.691452144,-48.68191023
0.0047315,21.46415049,-3.392307035,-55.02715657
0.004732,14.5690511,-4.05191483,-60.31486322
0.0047325,6.52688743,-4.624360817,-66.37033343
0.004733,-2.876206873,-5.884825007,-68.8103816
0.0047335,-16.56705255,-8.765942623,-68.03030276
0.004734,-34.24931263,-10.02250059,-68.2120758
0.0047345,-52.63610061,-9.544811221,-65.91201056
0.004735,-68.63561085,-7.568822412,-62.98746095
0.0047355,-80.51628826,-5.405940997,-59.61650189
0.004736,-89.71302578,-4.653611617,-56.72559253
0.0047365,-97.82385518,-4.095494494,-52.07072618
0.004737,-104.8269428,-3.458481075,-46.93408569
0.0047375,-110.5776321,-2.740442727,-44.36457353
0.004738,-114.9496658,-1.970639259,-45.50275292
0.0047385,-117.8890599,-1.204584053,-49.72718386
0.004739,-119.439913,-0.490695999,-53.13459853
0.0047395,-119.7198922,0.183501907,-54.17099094
0.00474,-118.7788322,0.828359332,-53.21982564
0.0047405,-116.6682313,1.444292075,-52.66149231
0.004741,-113.4482348,2.023269356,-54.70989643
0.0047415,-109.2191881,2.531995166,-57.54890931
0.004742,-104.1240202,2.958068051,-57.91722716
0.0047425,-98.31174471,3.304760585,-58.28165048
0.004743,-91.91314549,3.583900286,-58.81050222
0.0047435,-85.07760015,3.780633085,-60.92154938
0.004744,-77.98050114,3.87972178,-62.50520766
0.0047445,-70.78912591,3.880900527,-63.7580468
0.004745,-63.66263567,3.798875077,-62.16293691
0.0047455,-56.74665349,3.661472589,-58.61954277
0.004746,-50.12314563,3.486572099,-55.96819862
0.0047465,-43.85125494,3.279242485,-54.19461162
0.004747,-37.99587057,3.037990877,-54.34022497
0.0047475,-32.62663755,2.753966132,-57.83414946
0.004748,-27.85632678,2.383160082,-62.90157549
0.0047485,-23.84677566,1.932260366,-66.77794629
0.004749,-20.72011395,1.433334552,-68.91876427
0.0047495,-18.55292306,0.907330952,-70.09582621
0.00475,-17.37797653,0.364363321,-70.79198865
0.0047505,-17.21058361,-0.174448727,-69.21685096
0.004751,-17.9937448,-0.670499197,-66.53101702
0.0047515,-19.64612306,-1.110421442,-63.34049229
0.004752,-22.08305155,-1.51017325,-65.6606792
0.0047525,-25.22618164,-1.893090633,-76.11471009
0.004753,-29.1235715,-2.312296256,-86.83566973
0.0047535,-33.8974932,-2.827085525,-98.51500649
0.004754,-39.67942669,-3.437709784,-109.3577231
0.0047545,-46.60983422,-4.084987087,-117.9983532
0.004755,-54.73882656,-4.691715333,-121.4884459
0.0047555,-64.2900605,-5.93389725,-122.1597406
0.004756,-77.64396517,-8.323986961,-121.1131506
0.0047565,-94.02561142,-9.060562159,-117.5784423
0.004757,-110.1176648,-8.076792303,-112.9935369
0.0047575,-123.280444,-6.118671051,-108.6443889
0.004758,-133.1778965,-4.837782001,-102.9481555
0.0047585,-141.6196682,-4.284391217,-99.08822241
0.004759,-148.9892542,-3.667306324,-95.95978996
0.0047595,-155.1596619,-2.985801665,-95.68199622
0.00476,-160.0270905,-2.273027671,-95.1873688
0.0047605,-163.5551959,-1.531173973,-92.87103643
0.004761,-165.676663,-0.743869348,-87.68246407
0.0047615,-166.3097477,0.057676591,-85.46986208
0.004762,-165.4651192,0.850997224,-84.69193622
0.0047625,-163.1690842,1.624263559,-82.00572146
0.004763,-159.4683261,2.367200175,-78.07147847
0.0047635,-154.4103684,3.096993392,-74.25107428
0.004764,-148.0237594,3.790545525,-72.76914474
0.0047645,-140.4189451,4.414597124,-72.13843902
0.004765,-131.6852101,5.041954059,-68.97685856
0.0047655,-120.6086474,7.184944287,-65.18413704
0.004766,-105.2240592,9.273448318,-60.89392062
0.0047665,-87.23603615,9.85411324,-57.56632374
0.004767,-69.61370009,9.002439118,-56.39486019
0.0047675,-54.36476472,7.367622104,-53.48775613
0.004768,-42.37288772,5.645349472,-47.97650658
0.0047685,-32.89781263,4.731170754,-38.53039357
0.004769,-24.4229272,4.467438852,-30.70720762
0.0047695,-16.41313,4.193918747,-23.32422984
0.00477,-8.910680848,3.901740659,-19.05546118
0.0047705,-1.939596871,3.626802397,-15.08630978
0.004771,4.530832974,3.359028119,-10.61032128
0.0047715,10.48964593,3.070960427,-10.59255309
0.004772,15.87399014,2.736981625,-12.27128185
0.0047725,20.57942813,2.3426014,-15.28768184
0.004773,24.49525322,1.878582115,-19.32210015
0.0047735,27.51123445,1.358221566,-21.65015645
0.004774,29.52672049,0.814138805,-21.11477881
0.0047745,30.53285729,0.274707023,-20.15297265
0.004775,30.56883287,-0.235528932,-18.80200661
0.0047755,29.68977831,-0.706231764,-17.20301786
0.004776,27.96853571,-1.143007919,-16.25840181
0.0047765,25.46877369,-1.553215944,-17.00948824
0.004777,22.25615676,-1.911697171,-15.66802554
0.0047775,18.43624733,-2.198790107,-13.06394191
0.004778,14.14879077,-2.410373664,-10.22617764
0.0047785,9.544395236,-2.553186389,-9.439740279
0.004779,4.719941899,-2.64745697,-10.15236431
0.0047795,-0.243732127,-2.706649076,-12.12213234
0.00478,-5.274991465,-2.722807481,-17.90039464
0.0047805,-10.33977465,-2.755309787,-27.33541861
0.004781,-15.50104322,-2.816591029,-37.10722381
0.0047815,-20.77502783,-2.891159388,-44.8952971
0.004782,-26.26358278,-3.040364168,-52.9935746
0.0047825,-32.04152527,-3.198218896,-62.54265466
0.004783,-38.14336251,-3.407862455,-72.85977408
0.0047835,-44.67491672,-3.646151805,-82.88919441
0.004784,-51.6675505,-3.907681591,-90.88611542
0.0047845,-59.13683696,-4.153059861,-92.44992893
0.004785,-67.01117774,-4.332593751,-89.52241354
0.0047855,-75.1044132,-4.389791902,-83.27953704
0.004786,-83.15369229,-4.284841375,-75.09213017
0.0047865,-90.87542642,-4.019964493,-69.78255496
0.004787,-97.9876552,-3.640899377,-68.45001287
0.0047875,-104.3368339,-3.197275148,-69.116632
0.004788,-109.8058252,-2.701290375,-67.42377241
0.0047885,-114.3104387,-2.167133158,-66.74793418
0.004789,-117.8051143,-1.613728142,-68.89442845
0.0047895,-120.2854989,-1.069899768,-72.01674008
0.00479,-121.7953526,-0.565048804,-74.88940329
0.0047905,-122.3838608,-0.083156392,-76.4027196
0.004791,-122.0979346,0.382551017,-77.09920354
0.0047915,-120.9832576,0.824107976,-78.51001935
0.004792,-119.0874747,1.22036183,-78.65506374
0.0047925,-116.4999713,1.56886315,-79.42845868
0.004793,-113.2999437,1.877170947,-79.95097367
0.0047935,-109.562826,2.146241453,-78.99009802
0.004794,-105.370362,2.372591877,-79.03534658
0.0047945,-100.8106051,2.548300404,-79.83541995
0.004795,-95.97850082,2.662646092,-79.62977647
0.0047955,-90.98288202,2.722803086,-80.71462969
0.004796,-85.93067103,2.726001695,-82.14707253
0.0047965,-80.92537387,2.670885326,-80.9009321
0.004797,-76.06962037,2.564638398,-74.57984076
0.0047975,-71.4645869,2.442087089,-66.23364159
0.004798,-67.0466385,2.35188175,-57.14799734
0.0047985,-62.70516971,2.32002068,-48.27611761
0.004799,-58.34809568,2.352994405,-42.27189432
0.0047995,-53.90185213,2.437785683,-37.1930762
0.0048,-49.31139539,2.541869503,-32.45973615
0.0048005,-44.54354299,2.616288656,-27.50692582
0.004801,-39.64142917,2.678066321,-22.4984654
0.0048015,-34.6068446,2.750588382,-17.39736157
0.004802,-29.43300429,2.828903758,-13.3375379
0.0048025,-24.134983,2.896774773,-10.46307446
0.004803,-18.74971519,2.926677156,-10.60312672
0.0048035,-13.3549646,2.885181102,-11.19225202
0.004804,-8.083793105,2.792457391,-8.76671786
0.0048045,-3.010482432,2.686159134,-5.299154231
0.004805,1.848234498,2.576412549,-1.159297139
0.0048055,6.514311851,2.462760955,5.575094761
0.004806,10.97807816,2.355467328,8.888647627
0.0048065,15.22898895,2.23850284,9.651380024
0.004807,19.25266512,2.108321741,13.25713191
0.0048075,23.03327288,1.975117382,17.10510125
0.004808,26.56396181,1.837821654,19.21080658
0.0048085,29.82593135,1.682763622,18.57379389
0.004809,32.78294293,1.503896878,18.54650159
0.0048095,35.38901438,1.307612623,19.18397421
0.00481,37.61274379,1.091212736,17.57483021
0.0048105,39.39978235,0.833444411,15.0878479
0.004811,40.69032617,0.556106479,12.24520974
0.0048115,41.45035458,0.26001692,9.497370549
0.004812,41.62302051,-0.075940024,5.574725245
0.0048125,41.15434672,-0.4361868,4.680482715
0.004813,40.02673845,-0.776391616,6.197551603
0.0048135,38.30210565,-1.080549288,7.061721237
0.004814,36.04526178,-1.350396992,7.070430645
0.0048145,33.32281386,-1.584619989,6.23731873
0.004815,30.20856526,-1.780259384,3.581456765
0.0048155,26.72135397,-1.974097796,-0.165770987
0.004816,22.87335675,-2.175606891,-3.304696449
0.0048165,18.68278947,-2.354012151,-2.298110338
0.004817,14.20833513,-2.460932326,1.82683586
0.0048175,9.613895989,-2.483702055,7.957869873
0.004818,5.068222564,-2.414698912,13.82104201
0.0048185,0.735223,-2.25442343,16.65698626
0.004819,-3.226256273,-2.013513576,18.8902429
0.0048195,-6.68684212,-1.718906239,22.01851696
0.00482,-9.557841157,-1.373573962,22.82738142
0.0048205,-11.75233498,-0.985259175,25.33147747
0.004821,-13.20034068,-0.570027142,33.01709362
0.0048215,-13.81327868,-0.09110293,43.55115112
0.004822,-13.47090725,0.467034834,55.9434114
0.0048225,-12.00194833,1.148313487,67.98443037
0.004823,-9.164753274,1.908249292,79.7101212
0.0048235,-4.879651179,2.734956835,88.81365732
0.004824,0.975439114,3.586367213,97.81718158
0.0048245,8.42235418,4.456848614,106.9518427
0.004825,18.03177147,6.745704681,115.8795043
0.0048255,35.66475017,12.06246966,125.5229047
0.004826,61.54694419,15.36210539,132.6110369
0.0048265,91.04844916,16.09791799,137.4185274
0.004827,119.8558892,14.70256896,140.3927746
0.0048275,144.4941377,11.6997468,140.2692565
0.004828,162.6157569,7.795652017,138.4693789
0.0048285,173.9690961,5.061813753,133.331238
0.004829,182.6223723,4.324988391,129.54053
0.0048295,189.9653819,3.591904926,125.9380522
0.00483,195.8898004,2.799123607,120.6852958
0.0048305,200.2967141,1.945341089,113.4335316
0.004831,203.0160436,0.983887909,106.071029
0.0048315,203.9095101,-0.02517897,100.7730511
0.004832,202.937793,-1.030539515,96.77838751
0.0048325,200.0673678,-2.069148386,91.20237565
0.004833,195.2844478,-3.092777297,84.18694773
0.0048335,188.6093153,-4.112638379,78.25608113
0.004834,179.9416181,-5.605708697,71.61362932
0.0048345,163.8363811,-11.76984093,65.35399004
0.004835,137.7747959,-15.83015355,60.07610582
0.0048355,106.9711423,-16.97051885,56.38169242
0.004836,76.44532521,-15.62977366,54.15395861
0.0048365,50.21772148,-12.49122518,48.75908293
0.004837,30.5568011,-8.583467661,38.9989591
0.0048375,17.57038044,-5.72809589,29.24209588
0.004838,7.886515008,-4.891154369,25.19811434
0.0048385,-0.786424718,-4.47208171,27.61829961
0.004839,-8.62500766,-3.979813409,34.22475993
0.0048395,-15.45224964,-3.377999379,39.29067512
0.00484,-21.0864951,-2.690027185,38.43109375
0.0048405,-25.41096112,-1.996100892,31.45749906
0.004841,-28.51738537,-1.377036192,22.76052889
0.0048415,-30.56962203,-0.850837906,15.13890088
0.004842,-31.6927155,-0.366505651,11.54196347
0.0048425,-31.94966952,0.081570534,10.93770153
0.004843,-31.40353611,0.505368473,10.78325219
0.0048435,-30.09512464,0.903712834,8.362201933
0.004844,-28.09849232,1.242595038,3.952198722
0.0048445,-25.54001763,1.501796424,0.555068436
0.004845,-22.56518482,1.704498105,-0.601976025
0.0048455,-19.25818539,1.859015856,-0.995382985
0.004846,-15.70980568,1.965762675,-2.916349381
0.0048465,-12.01406814,2.019801168,-3.500578793
0.004847,-8.256667768,2.027777431,-3.358038124
0.0048475,-4.527822143,1.988764195,-5.629167972
0.004848,-0.924569464,1.889260801,-9.33152682
0.0048485,2.431942421,1.726063679,-11.56638309
0.004849,5.436259694,1.515600129,-12.72226763
0.0048495,8.030824916,1.286503383,-10.22872646
0.00485,10.21547012,1.077698764,-6.470239081
0.0048505,12.01761473,0.873637608,-3.960147551
0.004851,13.44634539,0.665177815,-2.007295141
0.0048515,14.50963697,0.485049637,-0.579621934
0.004852,15.24951996,0.3147183,-1.302854525
0.0048525,15.65713338,0.123993762,-3.7830075
0.004853,15.70396643,-0.076797276,-4.455182328
0.0048535,15.37987535,-0.268984797,-2.600831826
0.004854,14.72671872,-0.428387182,1.479580262
0.0048545,13.84670538,-0.50853379,8.112316629
0.004855,12.8746112,-0.529779407,14.30888853
0.0048555,11.9514189,-0.451901857,22.26372192
0.004856,11.23277878,-0.314311815,27.42886837
0.0048565,10.81568928,-0.133695469,28.26078488
0.004857,10.73452254,0.04335168,24.46729856
0.0048575,10.94360696,0.178144909,19.01589447
0.004858,11.34736914,0.253028896,13.24786739
0.0048585,11.83184232,0.265684509,9.177182895
0.004859,12.29806775,0.234079394,5.75097834
0.0048595,12.67490953,0.162144727,0.227886883
0.00486,12.85256311,0.025344179,-6.124844608
0.0048605,12.72328292,-0.164454211,-13.46834766
0.004861,12.22735313,-0.389254619,-24.08168498
0.0048615,11.17186778,-0.762596322,-36.40147587
0.004862,9.349700044,-1.216675534,-48.12190775
0.0048625,6.660288087,-1.70348479,-55.2877493
0.004863,3.000189188,-2.25240956,-59.70874084
0.0048635,-1.680646589,-2.795396205,-62.54496066
0.004864,-7.326524025,-3.300241201,-66.77790121
0.0048645,-13.88695729,-3.774712569,-67.66249264
0.004865,-21.26148182,-4.178213456,-65.8684397
0.0048655,-29.31074152,-4.500904128,-67.8250834
0.004866,-37.88044111,-4.738475345,-71.33204884
0.0048665,-46.87948029,-4.942747556,-72.96310868
0.004867,-56.14135567,-5.052783434,-72.77657832
0.0048675,-65.43671124,-5.00388408,-73.47630793
0.004868,-74.54193583,-4.810406289,-74.97894214
0.0048685,-83.24211249,-4.563385952,-77.202649
0.004869,-91.46008324,-4.293849391,-78.14288525
0.0048695,-99.13498736,-3.975870734,-76.43741552
0.00487,-106.1592121,-3.603572277,-75.02952228
0.0048705,-112.4225374,-3.16590353,-72.16581453
0.004871,-117.8100827,-2.648545491,-70.88974431
0.0048715,-122.1863458,-2.079338177,-71.11587764
0.004872,-125.4873496,-1.479046874,-69.18210725
0.0048725,-127.654778,-0.848094595,-64.39874943
0.004873,-128.611871,-0.178723269,-58.43914449
0.0048735,-128.293644,0.523283215,-55.53951593
0.004874,-126.6713728,1.231044182,-53.92518985
0.0048745,-123.748073,1.925172976,-50.76912512
0.004875,-119.5460831,2.598584571,-47.8677755
0.0048755,-114.1498817,3.218556677,-47.06498578
0.004876,-107.6856924,3.759301182,-46.09884876
0.0048765,-100.2771943,4.236422994,-45.31216252
0.004877,-92.04057541,4.659364786,-40.23435269
0.0048775,-82.99940834,5.141530729,-31.26257132
0.004878,-72.22905379,6.699158891,-20.64161364
0.0048785,-58.00979112,8.49511063,-8.257341777
0.004879,-41.01527379,9.678372278,3.661560789
0.0048795,-22.4500828,10.19313566,16.29779901
0.00488,-3.476874146,10.14275291,30.64044092
0.0048805,15.16980424,9.97867015,43.92646618
0.004881,33.10451444,9.213101885,53.81853673
0.0048815,49.17765787,8.00981304,58.37268819
0.004882,62.52319304,6.399735478,61.41176405
0.0048825,73.0600126,5.129487689,65.86540385
0.004883,82.17541816,4.787479015,71.97835615
0.0048835,90.72058608,4.453304612,78.08149253
0.004884,98.67757881,4.132653288,81.00692566
0.0048845,106.001849,3.765581493,78.50082348
0.004885,112.5570206,3.310184789,73.7726939
0.0048855,118.1827146,2.7485786,68.27911377
0.004886,122.7145764,2.129328236,62.72980151
0.0048865,126.027112,1.438191602,59.80445932
0.004887,128.0397195,0.72199556,61.43345147
0.0048875,128.7403579,0.039259767,63.63718145
0.004888,128.2000493,-0.598481724,64.67841415
0.0048885,126.5233835,-1.210112896,64.66247546
0.004889,123.753642,-1.782859365,63.99630799
0.0048895,119.9616876,-2.306094698,61.50996842
0.00489,115.2300743,-2.784204206,59.1265405
0.0048905,109.646963,-3.23258955,57.86575162
0.004891,103.2779663,-3.627351699,57.37776013
0.0048915,96.25580983,-3.946002061,57.93538115
0.004892,88.72251966,-4.183801064,58.28587181
0.0048925,80.8135612,-4.348607424,55.1916544
0.004893,72.66872238,-4.433479218,52.31461872
0.0048935,64.41442837,-4.471791693,47.91450155
0.004894,56.13233697,-4.464591391,40.69945444
0.0048945,47.89074262,-4.434102761,31.69245542
0.004895,39.69511094,-4.430469688,24.00070423
0.0048955,31.51054875,-4.397486629,16.11346078
0.004896,23.36185987,-4.413135745,5.924174618
0.0048965,15.16267517,-4.436476942,-3.495246892
